year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description,source_csv,also_scored_in
1975,House,94,1,7,H.R.,5900,HR5900-94,Situs Picketing Rights (2),conference report,1975-12-11,Adopted,229,189,Y,Y=Right; N=Wrong,570,https://voteview.com/rollcall/RH0940570,,2,"Overcoming continuous opposition by anti-labor interests, the House on Dec. 11 approved 229-189 the conference report on the situs picketing bill. The conference-reported bill included earlier House-passed legislation sought by President Ford to promote stability in construction industry collective bargaining. Later, however, President Ford, reneging on earlier promises to sign the legislation and ignoring the past support of situs picketing by every President since Truman, buckled to right-wing and big business pressures and vetoed the labor bill. For - Right. Against - Wrong.",house_1975.csv,
1975,Senate,94,1,6,H.R.,5900,HR5900-94,Situs Picketing (3),conference report,1975-12-15,Adopted,52,43,Y,Y=Right; N=Wrong,591,https://voteview.com/rollcall/RS0940591,,6,"On Dec. 15, the Senate approved 52-43 the conference report on the situs picketing bill which maintained the collective bargaining provision. Although President Ford had indicated he would sign the bill if this bargaining section was included, he later broke his promise and vetoed the legislation in late December. For - Right. Against - Wrong.",senate_1975.csv,
1975,Senate,94,1,13,H.R.,8631,HR8631-94,Nuclear Insurance Act,passage,1975-12-16,Passed,76,18,Y,Y=Right; N=Wrong,600,https://voteview.com/rollcall/RS0940600,,6,"In 1975 Congress passed and the President signed labor-backed legislation extending for ten years the Price-Anderson Act. The 1957 law provides a mandatory federal-private program of insurance protecting the public against accidents at a nuclear power-plant site. The Senate approved the extension bill, which also expanded the act's liability limits, by a 76-18 vote on Dec. 16. For - Right. Against - Wrong.",senate_1975.csv,
1976,House,94,2,3,H.R.,8069,HR8069-94,Labor-HEW Appropriations Veto,veto override,1976-01-27,Passed,310,113,Y,Y=Right; N=Wrong,625,https://voteview.com/rollcall/RH0940625,,2,"The House rejected President Ford's veto of a $36 billion appropriations measure for the Departments of Labor and Health, Education & Welfare. The bill significantly increased funds for labor-backed manpower, health, education and job safety programs. The House voted 310-113 on Jan. 27 to override the President's action. The Senate also overrode this veto. For - Right. Against - Wrong.",house_1976.csv,
1976,Senate,94,2,3,H.R.,8069,HR8069-94,Labor-HEW Appropriations Veto,veto override,1976-01-28,Passed,70,24,Y,Y=Right; N=Wrong,626,https://voteview.com/rollcall/RS0940626,,6,"President Ford vetoed the 1976 Labor-HEW appropriations bill, charging that the increased federal funding for such programs as health research, vocational rehabilitation, alcohol and drug abuse prevention, and community service programs was ""wasteful."" The Senate followed the House's lead and rejected Ford's veto in a lopsided 70-24 vote on Jan. 28. For - Right. Against - Wrong.",senate_1976.csv,
1976,House,94,2,13,H.R.,9464,HR9464-94,Natural Gas Deregulation,substitute,1976-02-05,Adopted,205,201,Y,Y=Right; N=Wrong,637,https://voteview.com/rollcall/RH0940637,,3,"A last minute effort by labor and consumer groups blocked almost certain passage of a proposal to deregulate the price of natural gas sold in interstate commerce. Long sought by the nation's energy interests and solidly backed by the Ford Administration, deregulation would have initially cost American consumers an estimated $5.4 billion yearly, increasing to over $17 billion annually in five to seven years. A compromise amendment by Rep. Smith (D-Iowa) which allowed partial price deregulation for only small gas producers but more importantly extended controls to previously unregulated intrastate gas was approved by a 205-201 vote Feb. 5. For - Right. Against - Wrong.",house_1976.csv,
1976,House,94,2,15,H.R.,11665,HR11665-94,Education Funds,amendment,1976-02-10,Rejected,134,267,N,Y=Wrong; N=Right,645,https://voteview.com/rollcall/RH0940645,,4,"The nation's federal aid to education program allocates funds to areas ""impacted"" by federal installations to help defray state and local educational costs of children whose families are employed by these installations. In recent years such ""impact"" aid was extended to locales having low-rent public housing to help pay the educational cost of children residing in these areas. Long-time antagonists of this program tried to block appropriations for it. During debate on legislation revising educational funding for 1976, Rep. Michel (R-Ill.) offered an amendment to eliminate the $98 million allocated for this educational aid. His amendment was rejected 134-267 on Feb. 10. For - Wrong. Against - Right.",house_1976.csv,
1976,House,94,2,16,H.R.,11453,HR11453-94,Public Service Jobs,substitute,1976-02-10,Rejected,175,226,N,Y=Wrong; N=Right,647,https://voteview.com/rollcall/RH0940647,,4,"With well over 7 million Americans unemployed, the House approved a two-year expansion of the labor-backed public service jobs program (CETA). The bill would effectively double the number of jobs available to 600,000. Despite increasing unemployment, the Administration sought only an extension of the program at existing levels. A substitute to this effect by Rep. Quie (R-Minn.) was rejected 175-226 Feb. 10. For - Wrong. Against - Right.",house_1976.csv,
1976,House,94,2,1,H.R.,5247,HR5247-94,Public Works Jobs Veto (1),veto override,1976-02-19,Passed,319,98,Y,Y=Right; N=Wrong,654,https://voteview.com/rollcall/RH0940654,,2,"Showing his continuing indifference to the plight of unemployed Americans, President Ford vetoed a $6.1 billion public works jobs bill. This was the third major employment bill approved by the 94th Congress to be erased by a presidential veto. The measure would have created an estimated 600,000 jobs primarily in the construction of much needed public facilities such as schools and libraries and water, sewer and pollution control projects. The House on Feb. 19 successfully overrode the veto by a 319-98 vote. However, the Senate later failed in this effort. For - Right. Against - Wrong.",house_1976.csv,
1976,Senate,94,2,1,H.R.,5247,HR5247-94,Public Works Jobs Veto (1),veto override,1976-02-19,Rejected,63,35,Y,Y=Right; N=Wrong,652,https://voteview.com/rollcall/RS0940652,,6,"The inability of the Senate to override President Ford's veto of a third major jobs bill passed by the 94th Congress doomed thousands of American workers to continued unemployment. The public works employment bill would have created over 600,000 jobs in construction of badly needed public projects such as schools and libraries and sewer and water treatment facilities. The legislation also contained $1.5 billion in aid to financially-strapped cities and states primarily to prevent cutbacks in services and potential lay-offs of an estimated 100,000 local government workers. The Senate vote of 63-35 on Feb. 19 in favor of overriding the veto was three votes short of the two-thirds voted needed for override. For - Right. Against - Wrong.",senate_1976.csv,
1976,House,94,2,22,H.R.,12203,HR12203-94,UNDP Funding,amendment,1976-03-04,Rejected,179,208,Y,Y=Right; N=Wrong,672,https://voteview.com/rollcall/RH0940672,,5,"The AFL-CIO has urged termination of U.S. contributions to the United Nations Development Program (UNDP). This UN agency, which is charged with promoting economic growth and stability in under-developed nations, has squandered millions in funding and mismanaged projects which have never been completed. Meanwhile, eastern bloc countries and oil-rich Arab states have received funds far in excess of their contributions to the UNDP. During House debate on foreign aid appropriations for 1977, Rep. Edwards (R-Ala.) introduced an amendment to delete $85.5 million allocated to the UNDP. The House rejected his proposal 179-208 on Mar. 4. For - Right. Against - Wrong.",house_1976.csv,
1976,Senate,94,2,12,H.R.,8617,HR8617-94,Hatch Act Reform,passage,1976-03-11,Passed,47,32,Y,Y=Right; N=Wrong,680,https://voteview.com/rollcall/RS0940680,,6,"The 1939 Political Activity Act, commonly known as the Hatch Act, now prohibits some 2.8 million federal and postal employees from participating in partisan political activities. Reform legislation designed to correct this inequity while also strengthening existing restrictions against political coercion of federal workers passed the House in 1975. Although the bill was later vetoed, the Senate passed its version of Hatch Act reform on Mar. 11 by a 47-32 vote. For - Right. Against - Wrong.",senate_1976.csv,
1976,Senate,94,2,11,S.,3065,S3065-94,Union Political Rights,substitute,1976-03-18,Rejected,39,55,N,Y=Wrong; N=Right,695,https://voteview.com/rollcall/RS0940695,,6,"During Senate debate on legislation reconstructing the Federal Election Commission (FEC), anti-labor forces sought to simply resurrect the commission and thereby kill a number of campaign finance reforms approved by the Senate Rules Committee. As reported by the committee the bill amended existing campaign financing laws to prohibit anti-labor regulations previously approved by the FEC. Sen. Griffin (R-Mich.) introduced a substitute bill to resurrect the commission and leave its anti-labor regulations intact. The Griffin bill was rejected 39-55 on Mar. 18. For - Wrong. Against - Right.",senate_1976.csv,
1976,Senate,94,2,15,S.,354,S354-94,No-Fault Auto Insurance,motion to table,1976-03-31,Agreed to,47,45,N,Y=Wrong; N=Right,719,https://voteview.com/rollcall/RS0940719,"tally 45-47 -> 47-45 per Voteview roll 719: the page states the vote as a refusal to reconsider, but the question put was the motion to TABLE the motion to reconsider, agreed to 47-45; position N rather than the Y the printed marker gives read naively",6,"Under pressure from the Ford Administration, trial lawyers and some insurance companies, the Senate voted to scuttle a labor-backed no-fault auto insurance bill. This important consumer reform legislation was designed to assure auto accident victims adequate and more timely compensation of losses, better allocation of their premium dollars and lower insurance costs. The legislation was pigeonholed, however, as the Senate by a 45-47 vote on Mar. 31, refused to reconsider its vote to recommit the bill and thus killed it. For Reconsideration - Right. Against Reconsideration - Wrong.",senate_1976.csv,
1976,House,94,2,12,H.R.,12406,HR12406-94,Union Political Rights,amendment,1976-04-01,Rejected,175,220,N,Y=Wrong; N=Right,719,https://voteview.com/rollcall/RH0940719,,3,"During House debate on legislation reconstructing the Federal Election Commission, conservatives offered a series of amendments to gag labor's political voice. The most serious of these was a proposal by Rep. Wiggins (R-Calif) designed to discourage union political activities by overloading local unions with cumbersome reporting requirements. The Wiggins amendment would have required that all the costs of communicating with members on any election matter would have to be reported. The House rejected the amendment 175-220 on Apr. 1. For - Wrong. Against - Right.",house_1976.csv,
